acousticness,danceability,energy,id,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
0.00941,0.711,0.534,7Ja9H8U2TeCcTB9hxfVtrD,0.0,0.474,-8.795,0.0964,140.013,0.296,rap
0.00941,0.711,0.534,7Ja9H8U2TeCcTB9hxfVtrD,0.0,0.474,-8.795,0.0964,140.013,0.296,pop
0.419,0.858,0.646,6QztjMr3PlEgMXQYXU2hNG,0.0,0.086,-11.447,0.167,92.023,0.898,rap
0.419,0.858,0.646,6QztjMr3PlEgMXQYXU2hNG,0.0,0.086,-11.447,0.167,92.023,0.898,jazz
0.0857,0.576,0.973,0bTJsGafXWHdPOClUjE9l5,0.0593,0.0983,-1.455,0.477,173.694,0.097,rap
0.0225,0.534,0.278,6BkN1zSZwE1sxluyq9PTby,0.778,0.26,-9.261,0.0868,98.011,0.239,rap
0.309,0.872,0.603,4PDgDwaSNe49uNrXWfT2Nq,0.0,0.133,-7.351,0.364,125.223,0.838,rap
0.309,0.872,0.603,4PDgDwaSNe49uNrXWfT2Nq,0.0,0.133,-7.351,0.364,125.223,0.838,pop
0.0155,0.628,0.809,3ZbGNGVqXXzPh3ZVbS4EjC,0.651,0.441,-7.154,0.0333,100.022,0.0327,rap
0.18,0.739,0.073,67FMdNHrnuoWhS34SgBDvQ,0.903,0.113,-21.353,0.167,151.129,0.379,rap
0.00296,0.573,0.569,1cLw4EGpp41Ak8w9pX6phQ,4.49e-05,0.363,-11.413,0.175,177.991,0.597,rap
0.319,0.713,0.728,6kXgy9uK8BNY28poa6pEfc,5.23e-06,0.182,-5.625,0.0551,109.877,0.46,rap
0.0363,0.654,0.263,5dt7UrAaUIY2IH1eAHbUYi,0.468,0.148,-13.595,0.0341,91.994,0.434,rap
0.00359,0.683,0.567,1ONXwZE6jTOABt2wPiJSoH,0.902,0.149,-12.644,0.0919,150.017,0.331,rap
0.017,0.597,0.501,3BS5GXktco0c1j3HBZfNQa,0.878,0.0744,-14.643,0.0517,184.0,0.171,rap
0.0818,0.667,0.903,2tfH8eqzQPLv00fjGygCIo,0.799,0.159,-3.598,0.0316,124.715,0.464,rap
0.0119,0.732,0.553,3XbHirZmMUtMRWpUFbCd61,0.0,0.107,-8.996,0.0836,180.071,0.219,rap
0.172,0.472,0.651,0eViLbqagFUoDYUgNXgLlU,0.751,0.268,-11.337,0.143,79.518,0.864,rap
0.324,0.656,0.815,5SSIBTuD8av3aSaqKo5gMl,0.0,0.37,-5.971,0.0878,150.11,0.523,rap
0.324,0.656,0.815,5SSIBTuD8av3aSaqKo5gMl,0.0,0.37,-5.971,0.0878,150.11,0.523,rock
0.283,0.76,0.387,6XquaIL336ZzvPdVHdn6dx,0.743,0.112,-13.934,0.165,140.534,0.191,rap
0.00363,0.844,0.74,7gL6qRaEnu8Ie4IWs5rJ75,5.53e-05,0.112,-5.54,0.246,169.991,0.59,rap
0.00234,0.732,0.292,5gClL2sHIyS0cXKnv1GDRa,0.943,0.0927,-20.78,0.485,159.984,0.312,rap
0.0755,0.822,0.575,5w5Np9fujhFlnqQ0Df1Qlk,0.634,0.123,-6.734,0.302,159.961,0.11,rap
0.0755,0.822,0.575,5w5Np9fujhFlnqQ0Df1Qlk,0.634,0.123,-6.734,0.302,159.961,0.11,jazz
0.1,0.893,0.441,2M3RxJizLwsFCx8uCcZdtT,3.39e-05,0.316,-11.343,0.331,90.981,0.392,rap
0.114,0.752,0.619,2QCd8xkK6D5SBULj0Dnk6P,0.904,0.089,-6.475,0.0688,151.023,0.602,rap
0.468,0.662,0.304,4Br9FlbbQTT3g7f0hF6nIO,0.657,0.198,-12.861,0.113,74.984,0.854,rap
0.158,0.718,0.31,0Rt8QxJ8OME1Kl13NpJJxN,0.934,0.0784,-11.559,0.156,84.98,0.341,rap
0.158,0.718,0.31,0Rt8QxJ8OME1Kl13NpJJxN,0.934,0.0784,-11.559,0.156,84.98,0.341,jazz
0.000431,0.552,0.623,0dJmpjYsElSs39aYEsG3rP,0.466,0.0698,-8.017,0.0343,140.071,0.386,rap
0.53,0.747,0.515,55yf5QZHZdbtuEcqZDngyo,5.96e-05,0.0929,-9.824,0.0435,110.083,0.355,rap
0.53,0.747,0.515,55yf5QZHZdbtuEcqZDngyo,5.96e-05,0.0929,-9.824,0.0435,110.083,0.355,jazz
0.53,0.747,0.515,55yf5QZHZdbtuEcqZDngyo,5.96e-05,0.0929,-9.824,0.0435,110.083,0.355,pop
0.0389,0.885,0.624,4uZd1URtZhIbt1OPhk7vdF,7.01e-06,0.0885,-9.126,0.253,119.888,0.315,rap
0.0389,0.885,0.624,4uZd1URtZhIbt1OPhk7vdF,7.01e-06,0.0885,-9.126,0.253,119.888,0.315,pop
0.0389,0.885,0.624,4uZd1URtZhIbt1OPhk7vdF,7.01e-06,0.0885,-9.126,0.253,119.888,0.315,rock
0.169,0.75,0.581,6V91YR093V7741fDTZWDTe,0.0,0.112,-7.979,0.0455,126.934,0.369,rap
0.169,0.75,0.581,6V91YR093V7741fDTZWDTe,0.0,0.112,-7.979,0.0455,126.934,0.369,pop
0.169,0.75,0.581,6V91YR093V7741fDTZWDTe,0.0,0.112,-7.979,0.0455,126.934,0.369,rock
0.169,0.75,0.581,6V91YR093V7741fDTZWDTe,0.0,0.112,-7.979,0.0455,126.934,0.369,rock
0.035,0.71,0.365,2eC3jjVd8AHwxKVnmRMqcU,0.9,0.0827,-16.943,0.0823,145.023,0.35,rap
0.183,0.744,0.563,4AC7sMcpvXoFWQHPCxMR6e,0.892,0.112,-9.027,0.0828,114.011,0.934,rap
0.236,0.568,0.327,2DZ4kPTQSOPx5XoqFUEbIi,0.000148,0.0337,-11.933,0.0518,84.9,0.154,rap
0.236,0.568,0.327,2DZ4kPTQSOPx5XoqFUEbIi,0.000148,0.0337,-11.933,0.0518,84.9,0.154,pop
0.527,0.739,0.401,6jStO8QoGngDCK9Xaizipk,0.923,0.244,-16.782,0.0497,85.017,0.12,rap
0.527,0.739,0.401,6jStO8QoGngDCK9Xaizipk,0.923,0.244,-16.782,0.0497,85.017,0.12,rock
0.0598,0.851,0.849,0pH0OVwl00WozCx63aO7Es,0.0,0.81,-7.576,0.253,99.033,0.827,rap
0.0598,0.851,0.849,0pH0OVwl00WozCx63aO7Es,0.0,0.81,-7.576,0.253,99.033,0.827,rock
0.0598,0.851,0.849,0pH0OVwl00WozCx63aO7Es,0.0,0.81,-7.576,0.253,99.033,0.827,rock
6.82e-05,0.501,0.92,4z9LAJBPHhwOSMFSpcGs4D,0.86,0.195,-5.41,0.082,169.949,0.152,rap
0.206,0.833,0.344,5e8I1kchjM0WXe6bfZe3Ls,1.04e-05,0.0813,-15.632,0.379,159.957,0.667,rap
0.206,0.833,0.344,5e8I1kchjM0WXe6bfZe3Ls,1.04e-05,0.0813,-15.632,0.379,159.957,0.667,pop
0.206,0.833,0.344,5e8I1kchjM0WXe6bfZe3Ls,1.04e-05,0.0813,-15.632,0.379,159.957,0.667,rock
0.206,0.833,0.344,5e8I1kchjM0WXe6bfZe3Ls,1.04e-05,0.0813,-15.632,0.379,159.957,0.667,rock
0.00033,0.643,0.718,30hgf56M9159nPv3EprSgF,7.03e-05,0.0861,-6.16,0.252,125.529,0.393,rap
0.00033,0.643,0.718,30hgf56M9159nPv3EprSgF,7.03e-05,0.0861,-6.16,0.252,125.529,0.393,pop
0.00033,0.643,0.718,30hgf56M9159nPv3EprSgF,7.03e-05,0.0861,-6.16,0.252,125.529,0.393,rock
0.221,0.589,0.548,1EN1RkRTRi7YrNWySqK0TG,0.000907,0.32,-13.024,0.0329,127.991,0.372,rap
0.221,0.589,0.548,1EN1RkRTRi7YrNWySqK0TG,0.000907,0.32,-13.024,0.0329,127.991,0.372,rock
0.333,0.567,0.733,5IzSjtyYnKkyX46lFcEevT,0.902,0.104,-12.427,0.0418,171.999,0.929,rap
0.00584,0.864,0.6,2RtNpPwwFsYgOEknDwtEtq,4.8e-06,0.0799,-12.168,0.276,100.07,0.126,rap
0.606,0.713,0.459,43VCssCUdKwhiQ1y8OTlvd,1.35e-05,0.0811,-10.638,0.0361,123.105,0.167,rap
0.606,0.713,0.459,43VCssCUdKwhiQ1y8OTlvd,1.35e-05,0.0811,-10.638,0.0361,123.105,0.167,rock
0.0677,0.705,0.468,3WvvCJtMudHrMF7ll0APqf,0.897,0.098,-10.137,0.147,182.026,0.218,rap
0.199,0.837,0.494,4qgn7llJLZEWoFML2Fn3dB,0.0,0.139,-9.992,0.476,130.112,0.437,rap
0.199,0.837,0.494,4qgn7llJLZEWoFML2Fn3dB,0.0,0.139,-9.992,0.476,130.112,0.437,pop
0.199,0.837,0.494,4qgn7llJLZEWoFML2Fn3dB,0.0,0.139,-9.992,0.476,130.112,0.437,rock
0.838,0.767,0.684,7CmUr4T1Hpgt7cW43oCZK2,0.897,0.1,-5.798,0.0754,101.992,0.776,rap
0.381,0.7,0.354,0RBsSyk5HxYVe6VKzoDss4,0.00358,0.113,-10.789,0.137,74.99,0.0736,rap
0.381,0.7,0.354,0RBsSyk5HxYVe6VKzoDss4,0.00358,0.113,-10.789,0.137,74.99,0.0736,rock
0.381,0.7,0.354,0RBsSyk5HxYVe6VKzoDss4,0.00358,0.113,-10.789,0.137,74.99,0.0736,rock
0.882,0.683,0.255,4NmLdMDuby84sOylG9etPM,0.893,0.107,-20.626,0.118,85.012,0.0847,rap
0.0344,0.711,0.358,4UVaW6Ey7RupnOepbvoG6o,0.939,0.131,-12.477,0.417,76.92,0.933,rap
0.186,0.716,0.923,7Ms7gwj16QYiw4jSMgPRcC,0.929,0.0625,-3.374,0.12,80.008,0.724,rap
0.0721,0.604,0.657,1em97O0k9YIINACAAErf6f,0.0,0.197,-9.408,0.404,86.568,0.626,rap
0.779,0.619,0.237,757BDvdNr9MkO8UPU1nejV,0.00145,0.113,-15.993,0.0805,88.943,0.316,rap
0.779,0.619,0.237,757BDvdNr9MkO8UPU1nejV,0.00145,0.113,-15.993,0.0805,88.943,0.316,pop
0.779,0.619,0.237,757BDvdNr9MkO8UPU1nejV,0.00145,0.113,-15.993,0.0805,88.943,0.316,rock
0.271,0.854,0.231,0jDmagngm6Ov5y9AVbulUp,0.43,0.099,-12.998,0.284,97.987,0.473,rap
0.00198,0.595,0.497,1W9LHcAbMQV2o4nRbcVM6w,1.84e-05,0.119,-7.904,0.0553,145.036,0.111,rap
0.0933,0.696,0.675,4on8vx2b43uBgeCwnB5quH,3.26e-06,0.141,-9.336,0.289,144.029,0.345,rap
0.277,0.625,0.53,5tjeiyhyFVjIQAl92ygVYL,0.612,0.108,-11.867,0.0711,73.984,0.397,rap
0.277,0.625,0.53,5tjeiyhyFVjIQAl92ygVYL,0.612,0.108,-11.867,0.0711,73.984,0.397,pop
0.277,0.625,0.53,5tjeiyhyFVjIQAl92ygVYL,0.612,0.108,-11.867,0.0711,73.984,0.397,rock
0.358,0.786,0.58,0o0m5WSaZMRzivuiOjraJn,0.0,0.127,-8.031,0.362,90.414,0.226,rap
0.358,0.786,0.58,0o0m5WSaZMRzivuiOjraJn,0.0,0.127,-8.031,0.362,90.414,0.226,pop
0.358,0.786,0.58,0o0m5WSaZMRzivuiOjraJn,0.0,0.127,-8.031,0.362,90.414,0.226,rock
0.00204,0.745,0.794,0obMqif99ruKZy038hOx1R,0.77,0.137,-7.25,0.0627,126.013,0.877,rap
0.00204,0.745,0.794,0obMqif99ruKZy038hOx1R,0.77,0.137,-7.25,0.0627,126.013,0.877,pop
0.189,0.7,0.58,2YfgdanCGZIFrWhYI6nbef,0.903,0.208,-8.218,0.0409,139.971,0.884,rap
0.0133,0.922,0.196,5CaNHnSdm135LOWJqAhmhl,0.268,0.282,-14.232,0.431,123.031,0.146,rap
0.0133,0.922,0.196,5CaNHnSdm135LOWJqAhmhl,0.268,0.282,-14.232,0.431,123.031,0.146,pop
0.00398,0.787,0.787,2V5TvjggRGr9ejSnm7c2gE,0.359,0.0455,-1.285,0.0889,126.029,0.586,rap
0.00398,0.787,0.787,2V5TvjggRGr9ejSnm7c2gE,0.359,0.0455,-1.285,0.0889,126.029,0.586,rock
0.000231,0.528,0.966,2h68D4ps3NARVYSi9u4Yty,0.762,0.0584,-5.884,0.102,94.989,0.477,rap
0.000231,0.528,0.966,2h68D4ps3NARVYSi9u4Yty,0.762,0.0584,-5.884,0.102,94.989,0.477,pop
0.000231,0.528,0.966,2h68D4ps3NARVYSi9u4Yty,0.762,0.0584,-5.884,0.102,94.989,0.477,rock
0.000231,0.528,0.966,2h68D4ps3NARVYSi9u4Yty,0.762,0.0584,-5.884,0.102,94.989,0.477,rock
0.0581,0.729,0.236,7fpg1FudwMMCAc7U6xzNw2,0.767,0.49,-17.464,0.0653,100.007,0.154,rap
0.0581,0.729,0.236,7fpg1FudwMMCAc7U6xzNw2,0.767,0.49,-17.464,0.0653,100.007,0.154,pop
0.0581,0.729,0.236,7fpg1FudwMMCAc7U6xzNw2,0.767,0.49,-17.464,0.0653,100.007,0.154,rock
0.00251,0.807,0.526,2XGzr5gmovAWAnb1KjLWLL,0.914,0.11,-10.02,0.114,124.007,0.0387,rap
0.622,0.652,0.456,6L6QjHvaZhGmAfFuIJkUqN,0.0637,0.127,-11.907,0.0727,84.993,0.173,rap
0.101,0.581,0.41,0QTKeXvK8f52PakpHSCE49,0.607,0.0994,-8.603,0.0292,144.888,0.182,rap
0.511,0.881,0.13,2S75FAqfYyDo4VHzwNCg8N,0.84,0.106,-20.867,0.0975,118.981,0.848,rap
0.0469,0.887,0.748,1QZyzTgeVVJibO5oY4UYWS,0.419,0.202,-4.468,0.0553,140.006,0.563,rap
0.122,0.851,0.586,4ZkbdwhQwimR7AVDZqDAGN,0.841,0.123,-5.589,0.0622,139.974,0.403,rap
0.122,0.851,0.586,4ZkbdwhQwimR7AVDZqDAGN,0.841,0.123,-5.589,0.0622,139.974,0.403,rock
0.00747,0.692,0.286,6xV0BsREDCC1o2X3sHIrci,0.653,0.188,-17.833,0.122,170.018,0.324,rap
0.00245,0.629,0.62,61LJCQDi5V993kJzsuF0xm,0.838,0.198,-13.614,0.0479,180.043,0.561,rap
0.00245,0.629,0.62,61LJCQDi5V993kJzsuF0xm,0.838,0.198,-13.614,0.0479,180.043,0.561,rock
0.66,0.857,0.817,2SU3hBriKQDIoYYiNbTjvJ,0.889,0.105,-8.141,0.0418,139.978,0.774,rap
0.0579,0.756,0.138,2ODj4DGYLJUgITvdlv7QzY,0.693,0.13,-14.915,0.0416,88.014,0.545,rap
0.0101,0.713,0.861,2LxwA2IWjsfFqzcnMUtasN,0.814,0.333,-7.842,0.0424,126.022,0.676,rap
0.31,0.44,0.845,5g01qG6MntcTPN7p0wkGS0,0.000175,0.423,-7.41,0.522,147.679,0.32,rap
0.31,0.44,0.845,5g01qG6MntcTPN7p0wkGS0,0.000175,0.423,-7.41,0.522,147.679,0.32,pop
0.31,0.44,0.845,5g01qG6MntcTPN7p0wkGS0,0.000175,0.423,-7.41,0.522,147.679,0.32,rock
0.31,0.44,0.845,5g01qG6MntcTPN7p0wkGS0,0.000175,0.423,-7.41,0.522,147.679,0.32,rock
0.884,0.72,0.311,6aDecITaTpUDpCP55AvLCS,0.859,0.0882,-22.201,0.105,119.022,0.515,rap
0.884,0.72,0.311,6aDecITaTpUDpCP55AvLCS,0.859,0.0882,-22.201,0.105,119.022,0.515,rock
0.388,0.643,0.702,6L7pQK9Of91Sd5PSZKUaC2,0.138,0.252,-9.137,0.088,135.451,0.877,rap
0.388,0.643,0.702,6L7pQK9Of91Sd5PSZKUaC2,0.138,0.252,-9.137,0.088,135.451,0.877,jazz
0.659,0.673,0.562,0UDAOOhgrTGMcvu6vhO0HX,0.0,0.373,-13.181,0.296,60.041,0.616,rap
0.659,0.673,0.562,0UDAOOhgrTGMcvu6vhO0HX,0.0,0.373,-13.181,0.296,60.041,0.616,pop
0.659,0.673,0.562,0UDAOOhgrTGMcvu6vhO0HX,0.0,0.373,-13.181,0.296,60.041,0.616,rock
0.0508,0.611,0.941,4oDjmErmG1zvSHlnMczvXq,0.0,0.695,-5.149,0.303,120.202,0.215,rap
0.0508,0.611,0.941,4oDjmErmG1zvSHlnMczvXq,0.0,0.695,-5.149,0.303,120.202,0.215,pop
0.0185,0.718,0.852,6TzLXy72Sb4pcSX0kM0RRI,0.0,0.197,-4.596,0.0465,125.1,0.806,rap
0.0185,0.718,0.852,6TzLXy72Sb4pcSX0kM0RRI,0.0,0.197,-4.596,0.0465,125.1,0.806,pop
0.0185,0.718,0.852,6TzLXy72Sb4pcSX0kM0RRI,0.0,0.197,-4.596,0.0465,125.1,0.806,rock
0.0185,0.718,0.852,6TzLXy72Sb4pcSX0kM0RRI,0.0,0.197,-4.596,0.0465,125.1,0.806,rock
0.0172,0.741,0.51,7iJYWWGAve8H09jnznWg8z,0.00792,0.0955,-8.599,0.176,146.842,0.197,rap
0.0172,0.741,0.51,7iJYWWGAve8H09jnznWg8z,0.00792,0.0955,-8.599,0.176,146.842,0.197,pop
0.0172,0.741,0.51,7iJYWWGAve8H09jnznWg8z,0.00792,0.0955,-8.599,0.176,146.842,0.197,rock
0.0172,0.741,0.51,7iJYWWGAve8H09jnznWg8z,0.00792,0.0955,-8.599,0.176,146.842,0.197,rock
0.0039,0.881,0.683,4xpm6vqH5vmVnqUw0narKS,0.925,0.0618,-10.694,0.0843,101.298,0.177,rap
0.216,0.743,0.331,6XbeNhUbfLgXrx7e7dn7NV,0.828,0.132,-13.298,0.0424,89.998,0.393,rap
0.00342,0.835,0.121,5OywCfbvrIvgOro7GwBu6W,0.903,0.102,-12.984,0.483,115.017,0.707,rap
0.181,0.418,0.53,2dV9pXVTsO2jqqqtSreeIf,0.000383,0.3,-12.799,0.185,92.029,0.335,rap
0.181,0.418,0.53,2dV9pXVTsO2jqqqtSreeIf,0.000383,0.3,-12.799,0.185,92.029,0.335,pop
0.181,0.418,0.53,2dV9pXVTsO2jqqqtSreeIf,0.000383,0.3,-12.799,0.185,92.029,0.335,pop
0.181,0.418,0.53,2dV9pXVTsO2jqqqtSreeIf,0.000383,0.3,-12.799,0.185,92.029,0.335,rock
0.0406,0.791,0.822,1jZEAF3z8OW6WM9pMMCGiP,0.971,0.0635,-8.266,0.2,133.979,0.979,rap
0.0343,0.56,0.672,0EsQV8CbCFE90OdG5mr9xa,0.0,0.297,-5.97,0.367,150.18,0.394,rap
0.0343,0.56,0.672,0EsQV8CbCFE90OdG5mr9xa,0.0,0.297,-5.97,0.367,150.18,0.394,rock
0.0198,0.781,0.963,3d8VfYq7K78XEYV18ua1ac,0.842,0.0827,-6.108,0.201,178.225,0.429,rap
0.543,0.92,0.18,4vDBnFco1ZgB8Lz5olbqG9,0.892,0.113,-14.761,0.148,119.965,0.434,rap
0.543,0.92,0.18,4vDBnFco1ZgB8Lz5olbqG9,0.892,0.113,-14.761,0.148,119.965,0.434,rap
0.543,0.92,0.18,4vDBnFco1ZgB8Lz5olbqG9,0.892,0.113,-14.761,0.148,119.965,0.434,rock
0.0418,0.796,0.528,1E0GmTH0EaFa4qAKRJPcBB,0.922,0.0949,-4.343,0.0611,90.012,0.505,rap
0.0418,0.796,0.528,1E0GmTH0EaFa4qAKRJPcBB,0.922,0.0949,-4.343,0.0611,90.012,0.505,rap
0.0418,0.796,0.528,1E0GmTH0EaFa4qAKRJPcBB,0.922,0.0949,-4.343,0.0611,90.012,0.505,pop
0.00149,0.803,0.958,6vWDRoFnojZcOJ2oeoT1dY,0.857,0.0761,-6.815,0.0397,125.002,0.728,rap
0.00149,0.803,0.958,6vWDRoFnojZcOJ2oeoT1dY,0.857,0.0761,-6.815,0.0397,125.002,0.728,rap
0.00149,0.803,0.958,6vWDRoFnojZcOJ2oeoT1dY,0.857,0.0761,-6.815,0.0397,125.002,0.728,jazz
0.00149,0.803,0.958,6vWDRoFnojZcOJ2oeoT1dY,0.857,0.0761,-6.815,0.0397,125.002,0.728,pop
0.00149,0.803,0.958,6vWDRoFnojZcOJ2oeoT1dY,0.857,0.0761,-6.815,0.0397,125.002,0.728,rock
0.232,0.807,0.489,23CE1itSY3KoJJKfLW05O6,0.451,0.0665,-7.398,0.0617,139.991,0.297,rap
0.232,0.807,0.489,23CE1itSY3KoJJKfLW05O6,0.451,0.0665,-7.398,0.0617,139.991,0.297,rap
0.963,0.597,0.181,1DSMWKJ7r85eYfIAogbG0R,0.824,0.124,-18.837,0.154,79.857,0.338,rap
0.285,0.705,0.521,3ncvAKp0b9sOA25J0TgqZt,0.782,0.149,-7.597,0.0374,93.994,0.461,rap
0.587,0.839,0.107,6Jmo44nQ4HMxw15edfvsdk,0.416,0.115,-17.471,0.204,120.018,0.307,rap
0.000118,0.663,0.137,1I0YKasQncMWjfNmYGZB4e,0.807,0.0703,-13.809,0.0993,213.957,0.274,rap
0.3,0.795,0.38,6try21MueYnc5AsD1k0eFx,1.42e-06,0.0912,-10.364,0.0335,102.006,0.562,rap
0.766,0.763,0.154,2eyyHgVAr00Y3QdlxRyw2I,0.926,0.0871,-13.629,0.129,129.933,0.658,rap
0.0108,0.811,0.598,45a0IHVpXhPA90CwHywcNY,0.899,0.121,-7.636,0.0794,120.025,0.793,rap
0.00158,0.807,0.296,1emoRsTvZsJ5p9UZi5dFud,0.04,0.212,-15.698,0.0559,99.956,0.599,rap
0.0079,0.727,0.722,0knEffeeFMrzG56QXnf3fU,0.839,0.194,-7.639,0.0398,126.987,0.49,rap
0.0079,0.727,0.722,0knEffeeFMrzG56QXnf3fU,0.839,0.194,-7.639,0.0398,126.987,0.49,pop
0.0079,0.727,0.722,0knEffeeFMrzG56QXnf3fU,0.839,0.194,-7.639,0.0398,126.987,0.49,rock
0.459,0.771,0.667,6kYo5KsuQ8a9AGMyJost71,0.877,0.103,-7.711,0.0527,75.001,0.302,rap
0.225,0.763,0.477,0PYxraihNcVicPRCl4NYzD,0.0158,0.234,-9.296,0.106,82.024,0.59,rap
0.225,0.763,0.477,0PYxraihNcVicPRCl4NYzD,0.0158,0.234,-9.296,0.106,82.024,0.59,rock
0.00141,0.579,0.608,62ps17ALfnjNXF7wwHYGMg,0.443,0.122,-5.691,0.0945,154.999,0.162,rap
0.00141,0.579,0.608,62ps17ALfnjNXF7wwHYGMg,0.443,0.122,-5.691,0.0945,154.999,0.162,jazz
0.00141,0.579,0.608,62ps17ALfnjNXF7wwHYGMg,0.443,0.122,-5.691,0.0945,154.999,0.162,pop
0.00141,0.579,0.608,62ps17ALfnjNXF7wwHYGMg,0.443,0.122,-5.691,0.0945,154.999,0.162,rock
0.00141,0.579,0.608,62ps17ALfnjNXF7wwHYGMg,0.443,0.122,-5.691,0.0945,154.999,0.162,rock
0.000411,0.743,0.567,2eLIYuxv1pPvi9LxMmkLMt,0.938,0.101,-12.994,0.0697,91.016,0.0394,rap
0.000905,0.737,0.712,15Dur4e0H0KBhIXheAl8J5,0.631,0.0682,-4.928,0.105,200.082,0.537,rap
0.000905,0.737,0.712,15Dur4e0H0KBhIXheAl8J5,0.631,0.0682,-4.928,0.105,200.082,0.537,pop
0.0235,0.806,0.37,4XBWDP2OdtqXkx8YINsPEZ,0.869,0.097,-14.036,0.381,129.062,0.973,rap
0.018,0.71,0.541,0SuBHJ4UyMpYvPa8mppQeu,3.4e-06,0.126,-8.71,0.169,140.055,0.287,rap
0.018,0.71,0.541,0SuBHJ4UyMpYvPa8mppQeu,3.4e-06,0.126,-8.71,0.169,140.055,0.287,rock
0.000776,0.841,0.429,5bcgH6QmK57CT3Y4usG5kF,0.029,0.343,-9.744,0.0884,135.997,0.234,rap
0.0994,0.701,0.405,1dpXQwd83RzCyd42CTIu2z,0.625,0.306,-13.763,0.18,142.037,0.307,rap
0.022,0.825,0.443,2JzZF7wMrDhtCRNagQyXAl,0.0,0.125,-9.85,0.378,151.957,0.158,rap
0.022,0.825,0.443,2JzZF7wMrDhtCRNagQyXAl,0.0,0.125,-9.85,0.378,151.957,0.158,pop
0.022,0.825,0.443,2JzZF7wMrDhtCRNagQyXAl,0.0,0.125,-9.85,0.378,151.957,0.158,rock
0.401,0.706,0.545,7C2ZJjrQxUmnuT2tg8YsjT,0.83,0.109,-17.525,0.0543,180.019,0.701,rap
0.162,0.876,0.404,0QcvkYr8tC8glZYgPgLOYI,0.879,0.256,-10.932,0.107,145.062,0.598,rap
0.0318,0.812,0.436,0fQWu4PXUoZX0GQQMMQSek,0.881,0.109,-12.885,0.178,111.932,0.195,rap
0.0318,0.812,0.436,0fQWu4PXUoZX0GQQMMQSek,0.881,0.109,-12.885,0.178,111.932,0.195,rock
0.0318,0.812,0.436,0fQWu4PXUoZX0GQQMMQSek,0.881,0.109,-12.885,0.178,111.932,0.195,rock
0.109,0.932,0.567,0VIsxbiRiBdPT1kE8Yn63X,0.868,0.0847,-6.499,0.207,140.064,0.552,rap
0.000683,0.437,0.979,1l6V4VieHAYuGlrDbp0YTF,0.00172,0.0996,-0.593,0.135,153.035,0.293,rap
0.000683,0.437,0.979,1l6V4VieHAYuGlrDbp0YTF,0.00172,0.0996,-0.593,0.135,153.035,0.293,pop
0.000683,0.437,0.979,1l6V4VieHAYuGlrDbp0YTF,0.00172,0.0996,-0.593,0.135,153.035,0.293,rock
0.000683,0.437,0.979,1l6V4VieHAYuGlrDbp0YTF,0.00172,0.0996,-0.593,0.135,153.035,0.293,rock
0.34,0.82,0.323,7HSj7hDOcBnNzg0g2gbVqj,0.023,0.11,-12.133,0.127,120.065,0.518,rap
0.34,0.82,0.323,7HSj7hDOcBnNzg0g2gbVqj,0.023,0.11,-12.133,0.127,120.065,0.518,pop
0.34,0.82,0.323,7HSj7hDOcBnNzg0g2gbVqj,0.023,0.11,-12.133,0.127,120.065,0.518,pop
0.34,0.82,0.323,7HSj7hDOcBnNzg0g2gbVqj,0.023,0.11,-12.133,0.127,120.065,0.518,rock
0.555,0.724,0.461,2s3lrkpoyb0TsP8Y3iL7vH,2.47e-06,0.173,-11.742,0.438,89.664,0.586,rap
0.555,0.724,0.461,2s3lrkpoyb0TsP8Y3iL7vH,2.47e-06,0.173,-11.742,0.438,89.664,0.586,rock
0.716,0.719,0.286,4xj5UbMkpEdmbPbbux05bg,0.000559,0.0915,-20.513,0.114,121.99,0.374,rap
0.716,0.719,0.286,4xj5UbMkpEdmbPbbux05bg,0.000559,0.0915,-20.513,0.114,121.99,0.374,jazz
0.716,0.719,0.286,4xj5UbMkpEdmbPbbux05bg,0.000559,0.0915,-20.513,0.114,121.99,0.374,pop
0.716,0.719,0.286,4xj5UbMkpEdmbPbbux05bg,0.000559,0.0915,-20.513,0.114,121.99,0.374,rock
0.559,0.942,0.419,6gsFwuI5nBElI216Qb7hgD,0.679,0.0999,-18.604,0.188,135.007,0.603,rap
0.00212,0.724,0.465,3AV2ZGkldnvhy4rxJSXSnL,0.865,0.117,-10.38,0.0684,77.003,0.241,rap
0.195,0.786,0.552,5Zs1TEViav8PpCf99BDyZx,0.302,0.112,-10.357,0.108,154.98,0.694,rap
0.00802,0.478,0.55,1CIi9wKm3rcqJFkrzTXJ23,0.881,0.16,-14.592,0.0516,173.042,0.516,rap
0.454,0.779,0.243,4XpuqJYwMEh83bb6XG6lZJ,0.541,0.0843,-11.947,0.107,75.016,0.512,rap
0.821,0.756,0.433,2nuJ4zkk41ojhtBpIjATEb,0.965,0.104,-14.824,0.0866,149.998,0.427,rap
0.0286,0.677,0.378,6JvLWgJlllEwr0ineOGlGy,0.0,0.112,-14.256,0.326,161.973,0.494,rap
0.236,0.747,0.393,5Ce5dMBbobiXKOvavPLao5,0.894,0.101,-10.553,0.0866,139.995,0.0755,rap
0.912,0.49,0.221,00NGAmjP8KQglHmZuW928D,0.737,0.563,-24.93,0.0784,89.937,0.644,rap
